keyboard1
46670,H
53198,E
57086,space
66254,S
70862,H
74270,O
78542,U
87758,L
93950,D
99278,space
119630,A
134942,T
144974,space
152702,L
169502,E
182990,S
207566,A
216398,T
217886,S
238622,space
255182,H
260990,A
269774,B
277454,E
282878,space
302798,B
310478,E
318110,E
326606,N
332366,space
364622,R
371198,E
385358,N
418766,M
424526,O
444878,V
451406,A
456830,L
466766,space
491342,O
501326,B
556286,L
563918,E
573134,Y
588830,enter
