keyboard1
40670,W
48350,H
53006,I
63662,L
68702,E
75182,space
99038,L
100862,A
147038,space
168878,A
182318,L
193118,space
226862,L
235310,A
251774,R
263726,G
267614,E
271790,space
307550,A
324446,N
330926,N
340142,U
364718,L
369758,A
382286,space
400094,S
412766,U
423086,R
456878,P
466910,L
470798,E
475358,space
499550,O
510302,F
515678,space
534110,R
539102,E
547166,space
560222,V
568286,E
588254,enter
