keyboard1
48320,I
55952,space
66272,K
83600,N
90896,O
102368,W
130304,space
150800,T
159248,H
165392,A
171584,T
181136,space
200336,C
209504,O
218000,N
245648,G
256400,R
262160,E
273680,S
280544,S
286688,space
296336,A
304016,N
309056,D
314432,space
325136,T
334352,H
338240,E
342032,space
356624,A
368528,D
384272,M
389648,I
396512,N
482192,N
487232,I
499424,S
512912,T
518672,A
537488,T
540224,I
546320,O
550544,N
566288,enter
