keyboard1
28820,W
34244,E
41444,space
54500,E
66020,X
67076,C
154676,T
164276,E
170900,N
176660,D
187748,E
195860,D
206564,space
213908,O
231140,U
240356,R
255716,space
264164,D
271460,O
286820,M
301796,A
309524,I
314852,N
324068,space
337892,O
361700,V
368612,E
373652,R
382820,space
398228,D
404372,I
410900,S
422036,T
430100,A
435092,N
448100,T
464612,enter
