keyboard1
38520,W
45816,E
52680,H
68088,N
77304,E
89592,space
114120,G
122184,E
141768,O
155208,G
173160,R
177048,E
189768,space
213960,W
221688,A
237000,S
243960,H
255096,I
274248,T
280872,O
286584,N
295752,G
301560,I
305016,N
315720,S
335736,space
351816,F
357240,I
367560,R
379464,S
383736,T
393336,space
429432,T
440904,O
447432,O
458184,K
472392,enter
