keyboard1
38820,A
44964,N
50724,D
56532,space
66468,W
71076,E
77988,space
96756,W
105252,I
114852,L
128244,space
132900,B
152100,R
155172,I
159780,N
163668,G
174756,space
202740,B
210084,A
219300,C
225348,K
231972,space
260772,O
268452,I
270276,U
279588,R
342948,D
352932,R
359508,E
366804,A
374004,M
378276,S
388644,enter
