keyboard1
45620,T
54068,H
58292,E
62900,space
77108,N
91316,space
120884,T
128180,H
136196,E
142004,R
148868,E
155060,space
173444,W
183956,A
194996,E
209156,space
218756,D
226532,E
244148,E
253364,O
266804,space
317492,S
330596,O
340148,L
345572,U
346772,I
374324,C
380420,U
411572,Y
412628,T
417332,U
431924,E
440372,D
450740,S
468836,other
514100,enter
