keyboard1
37270,I
42262,N
50326,space
54550,O
59542,U
67942,space
97990,R
102598,E
109078,space
145942,N
152854,A
164374,T
168262,I
173206,O
177862,N
202774,space
213526,N
218950,A
225430,D
232342,space
260758,W
266950,O
277654,R
284566,K
293014,space
316822,W
324550,E
336790,A
349078,L
364486,T
372166,H
385558,enter
