keyboard1
49520,W
59408,E
72512,space
83984,C
98192,A
109760,N
116240,N
136640,O
147008,T
159536,space
204176,T
212624,O
221504,space
240320,S
259520,U
269504,C
282944,E
292928,E
333632,S
350144,space
366272,I
383168,N
396224,space
450368,D
465344,I
477632,R
488816,E
501440,C
517232,T
564032,L
574016,Y
620480,space
645440,T
656576,H
668864,I
680240,S
688448,space
702704,I
716480,N
725744,C
740672,R
752960,E
790976,A
804080,S
815168,I
827072,N
840176,G
886976,enter
