keyboard1
120720,Y
138768,O
149136,U
166656,space
184848,A
193296,N
204048,D
210192,space
239760,I
272784,other
285456,space
295824,A
307344,S
320016,space
334608,I
348384,N
361104,D
368400,I
378048,V
388752,I
406416,D
442896,U
465552,A
474768,L
485520,S
522768,space
547776,other
563904,space
589968,C
613776,A
622992,N
651792,space
685200,B
696384,Y
733584,enter
