keyboard1
43670,T
51686,H
54374,E
58598,space
85478,P
92342,R
102758,O
114998,D
122774,U
131558,C
150710,Y
151190,T
154934,I
195686,H
202550,S
270950,K
271862,L
280934,A
281942,S
284294,D
291686,F
295862,J
310502,L
315878,S
316838,D
335846,Q
341606,W
344342,E
346502,O
348422,I
353126,R
358838,U
370742,I
371414,O
398390,enter
